repeat,model,RMSE,MAE,R2,NRMSE,sMAPE
16,Phenotype-only ExtraTrees,327.20958460097927,255.94238264455782,0.2523946534130763,0.19830883915210865,40.175138935113374
16,Environment-only ExtraTrees,284.1880656352786,213.8223268550058,0.4360611199447063,0.17223519129410822,34.94604948891591
16,Static Early Fusion ExtraTrees,299.43784288630815,241.8388602777778,0.37391436896722785,0.18147748053715645,41.19311144427882
16,Static Early Fusion XGBoost,317.59720263421605,256.15992405482694,0.29567402894638906,0.1924831531116461,43.64095874236549
16,Static Early Fusion CatBoost,280.58005938883764,225.22263830668558,0.45028957754097176,0.17004852084171979,38.588213136308724
16,Static Early Fusion HistGB,323.5249640991379,262.1947236964528,0.26913702569782205,0.19607573581765933,45.94089093444115
16,Trajectory Fusion ExtraTrees,251.68318220491884,204.19058190476204,0.5576879629354854,0.15253526194237504,36.120596680573286
16,CMGT-DINO,250.8381527253427,191.83646550504753,0.5606531133597932,0.15202312286384406,33.49400971446388
17,DINOv3 Static Image ExtraTrees,351.57619418310895,267.46461553482123,0.010839946989236404,0.2748148971196487,42.44025984654325
17,Phenotype-only ExtraTrees,327.44662239354807,246.06522833333335,0.14195774001385353,0.255953649121055,40.67699878662562
17,Environment-only ExtraTrees,337.8057641606637,259.7974937801924,0.08680871159031223,0.2640510303603975,41.33774439639381
17,Static Early Fusion ExtraTrees,338.23710905079565,255.24030543650778,0.08447511090075921,0.26438819767594945,44.72005373587971
17,Static Early Fusion XGBoost,361.74528947040676,261.09590007963635,-0.04720912336900063,0.2827637256279952,42.652729555587634
17,Static Early Fusion CatBoost,364.61604088837356,273.0341882945683,-0.06389603443666214,0.2850076922805659,43.96524787791884
17,Static Early Fusion HistGB,374.9662755792129,262.60179425717206,-0.12515425314433837,0.293098111167818,45.76158592389014
17,Trajectory Fusion ExtraTrees,342.3098901575677,240.82174626984107,0.06229432955058922,0.2675717491773502,41.199165299504855
17,CMGT-DINO,341.99611662996637,231.20298691481474,0.06401261099622113,0.26732648331142045,36.74227101610496
18,DINOv3 Static Image ExtraTrees,440.100150404783,319.4243892879126,0.06738240412846508,0.2844935553632822,63.239301184871366
18,Phenotype-only ExtraTrees,451.2594434826517,328.4428669920634,0.019487401872570587,0.29170724742892623,62.7407287263415
18,Environment-only ExtraTrees,443.67801465310663,339.5828484839448,0.052157039677844685,0.2868063910205219,64.64122710316747
18,Static Early Fusion ExtraTrees,428.6507206215358,300.11832817460305,0.11527624668495207,0.27709231048090177,62.05797663107509
18,Static Early Fusion XGBoost,448.50351349368384,322.62666457403276,0.03142719662372484,0.28992573401618904,63.82686635341379
18,Static Early Fusion CatBoost,438.0136500269807,313.00876973575475,0.07620446076168885,0.2831447807486817,63.14249723759582
18,Static Early Fusion HistGB,440.1952445146981,313.40144484544396,0.0669793321390697,0.2845550269655958,64.09808449420632
18,Trajectory Fusion ExtraTrees,426.3723616394958,304.1846771825397,0.12465619755321022,0.27561951287654224,62.73664343003166
18,CMGT-DINO,411.96235142921523,297.1089616307451,0.1828239534513677,0.2663044625777106,62.48259525150419
19,DINOv3 Static Image ExtraTrees,387.67011485780966,286.4110900335657,0.3297918473637488,0.21054381455173013,47.74968569313494
19,Phenotype-only ExtraTrees,382.9103649106594,289.59845395238074,0.34614822773570597,0.20795879220469424,46.951811371827766
19,Environment-only ExtraTrees,404.3521423285638,305.6887878219542,0.2708706886606743,0.21960383120903057,48.478563995170006
